,340k,550k,257k,207k,330k,675k,432k,665k,235k,240k,465k,582k,185k,127k,400k,205k,500k,345k,365k,540k,632k,517k,470k,230k,55k,40k,125k,30k,362k,490k,325k,35k,430k,50k,657k,130k,245k,45k,620k,252k,505k,425k,202k,410k,405k,625k,180k,467k,677k,262k,645k,357k,512k,662k,377k,520k,480k,570k,352k,57k,255k,197k,592k,360k,435k,115k,395k,510k,402k,60k,530k,420k,277k,630k,650k,367k,447k,390k,67k,47k,560k,587k,122k,415k,600k,457k,247k,460k,552k,110k,535k,282k,590k,267k,660k,485k,382k,372k,95k,160k,605k,585k,52k,575k,335k,615k,555k,132k,635k,577k,105k,165k,135k,90k,120k,170k,187k,117k,275k,175k,182k,655k,100k,192k,355k,250k,580k,65k,495k,295k,320k,462k,290k,265k,450k,507k,25k,270k,280k,137k,475k,595k,610k,670k,350k,497k,62k,190k,532k,200k,455k,672k,260k,565k,70k,195k,545k,667k,640k,AVG
Us Foreign Policy (Avg: 0.252),0.28,0.28,0.29,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.25,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.28,0.26,0.28,0.28,0.28,0.31,0.25,0.27,0.28,0.26,0.31,0.26,0.23,0.24,0.18,0.26,0.23,0.23,0.2,0.31,0.2,0.23,0.23,0.2,0.2,0.21,0.26,0.19,0.26,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.19,0.21,0.25,0.25,0.2,0.2,0.29,0.27,0.21,0.26,0.27,0.25,0.24,0.26,0.27,0.24,0.23,0.21,0.23,0.25,0.2,0.25,0.25,0.25,0.26,0.3,0.27,0.23,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.31,0.25,0.25,0.22,0.23,0.24,0.21,0.29,0.21,0.22,0.25,0.22,0.31,0.27,0.25,0.22,0.26,0.22,0.24,0.22,0.3,0.23,0.26,0.29,0.26,0.29,0.26,0.28,0.26,0.26,0.28,0.26,0.27,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.25,0.26,0.26,0.25,0.28,0.25226415094339627
Sociology (Avg: 0.252),0.24875621890547264,0.24378109452736318,0.24378109452736318,0.24378109452736318,0.24378109452736318,0.24378109452736318,0.24378109452736318,0.24378109452736318,0.24378109452736318,0.24378109452736318,0.24378109452736318,0.24378109452736318,0.24378109452736318,0.24378109452736318,0.24378109452736318,0.24378109452736318,0.24378109452736318,0.24378109452736318,0.23880597014925373,0.24378109452736318,0.24875621890547264,0.24378109452736318,0.24378109452736318,0.24378109452736318,0.22388059701492538,0.23383084577114427,0.24378109452736318,0.25870646766169153,0.2537313432835821,0.24378109452736318,0.25870646766169153,0.2537313432835821,0.23383084577114427,0.2537313432835821,0.263681592039801,0.2835820895522388,0.263681592039801,0.22388059701492538,0.23880597014925373,0.24875621890547264,0.26865671641791045,0.23880597014925373,0.26865671641791045,0.20398009950248755,0.21393034825870647,0.24875621890547264,0.24875621890547264,0.24378109452736318,0.25870646766169153,0.23880597014925373,0.23880597014925373,0.23880597014925373,0.23880597014925373,0.2537313432835821,0.23880597014925373,0.23880597014925373,0.23880597014925373,0.23880597014925373,0.23880597014925373,0.23880597014925373,0.23880597014925373,0.23880597014925373,0.23880597014925373,0.23880597014925373,0.23880597014925373,0.23383084577114427,0.24875621890547264,0.263681592039801,0.2835820895522388,0.263681592039801,0.2885572139303483,0.21890547263681592,0.22885572139303484,0.25870646766169153,0.30845771144278605,0.2736318407960199,0.23383084577114427,0.2537313432835821,0.25870646766169153,0.24875621890547264,0.263681592039801,0.2537313432835821,0.21890547263681592,0.29850746268656714,0.23383084577114427,0.23880597014925373,0.25870646766169153,0.23383084577114427,0.23880597014925373,0.23880597014925373,0.25870646766169153,0.23383084577114427,0.24875621890547264,0.23880597014925373,0.24875621890547264,0.24875621890547264,0.24875621890547264,0.24875621890547264,0.24875621890547264,0.24875621890547264,0.24875621890547264,0.24875621890547264,0.24875621890547264,0.24875621890547264,0.26865671641791045,0.24875621890547264,0.24875621890547264,0.24875621890547264,0.2835820895522388,0.22885572139303484,0.25870646766169153,0.2537313432835821,0.25870646766169153,0.2537313432835821,0.27860696517412936,0.24378109452736318,0.22388059701492538,0.23383084577114427,0.208955223880597,0.2736318407960199,0.22885572139303484,0.26865671641791045,0.2537313432835821,0.2736318407960199,0.2835820895522388,0.2736318407960199,0.22388059701492538,0.25870646766169153,0.2736318407960199,0.2736318407960199,0.263681592039801,0.24875621890547264,0.2736318407960199,0.26865671641791045,0.26865671641791045,0.27860696517412936,0.26865671641791045,0.26865671641791045,0.26865671641791045,0.26865671641791045,0.26865671641791045,0.26865671641791045,0.26865671641791045,0.26865671641791045,0.26865671641791045,0.26865671641791045,0.2537313432835821,0.26865671641791045,0.26865671641791045,0.26865671641791045,0.26865671641791045,0.26865671641791045,0.26865671641791045,0.26865671641791045,0.26865671641791045,0.2736318407960199,0.263681592039801,0.2835820895522388,0.2736318407960199,0.2521355486717357
College Biology (Avg: 0.252),0.2569444444444444,0.2569444444444444,0.25,0.2569444444444444,0.2569444444444444,0.2569444444444444,0.2569444444444444,0.2569444444444444,0.2569444444444444,0.2569444444444444,0.2569444444444444,0.2569444444444444,0.2569444444444444,0.2569444444444444,0.2569444444444444,0.2638888888888889,0.2569444444444444,0.2638888888888889,0.25,0.2569444444444444,0.2569444444444444,0.2569444444444444,0.2638888888888889,0.2569444444444444,0.2638888888888889,0.2847222222222222,0.25,0.24305555555555555,0.3055555555555556,0.20833333333333334,0.2638888888888889,0.24305555555555555,0.22916666666666666,0.2569444444444444,0.2638888888888889,0.2916666666666667,0.2569444444444444,0.2708333333333333,0.2361111111111111,0.24305555555555555,0.2708333333333333,0.2013888888888889,0.3055555555555556,0.2222222222222222,0.2152777777777778,0.24305555555555555,0.2916666666666667,0.2222222222222222,0.19444444444444445,0.2222222222222222,0.2222222222222222,0.2638888888888889,0.2222222222222222,0.2638888888888889,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2222222222222222,0.2361111111111111,0.2222222222222222,0.2916666666666667,0.2569444444444444,0.2708333333333333,0.2777777777777778,0.2152777777777778,0.2638888888888889,0.2638888888888889,0.2361111111111111,0.22916666666666666,0.2916666666666667,0.2569444444444444,0.2222222222222222,0.22916666666666666,0.25,0.2708333333333333,0.25,0.22916666666666666,0.20833333333333334,0.2569444444444444,0.24305555555555555,0.25,0.2361111111111111,0.2916666666666667,0.25,0.2569444444444444,0.25,0.2569444444444444,0.24305555555555555,0.2569444444444444,0.2569444444444444,0.2569444444444444,0.2569444444444444,0.2569444444444444,0.2569444444444444,0.2569444444444444,0.2569444444444444,0.2361111111111111,0.2569444444444444,0.2569444444444444,0.2569444444444444,0.25,0.2847222222222222,0.25,0.24305555555555555,0.24305555555555555,0.25,0.24305555555555555,0.2569444444444444,0.2222222222222222,0.2569444444444444,0.2638888888888889,0.19444444444444445,0.25,0.2638888888888889,0.24305555555555555,0.2986111111111111,0.2638888888888889,0.2638888888888889,0.2638888888888889,0.22916666666666666,0.2708333333333333,0.2638888888888889,0.2638888888888889,0.2569444444444444,0.2569444444444444,0.2638888888888889,0.2638888888888889,0.2638888888888889,0.2638888888888889,0.2638888888888889,0.2638888888888889,0.2638888888888889,0.2638888888888889,0.2638888888888889,0.2638888888888889,0.2638888888888889,0.2638888888888889,0.2638888888888889,0.2638888888888889,0.2638888888888889,0.2638888888888889,0.2638888888888889,0.2638888888888889,0.2638888888888889,0.2638888888888889,0.2638888888888889,0.25,0.2638888888888889,0.2569444444444444,0.2708333333333333,0.2638888888888889,0.25205276030747725
Nutrition (Avg: 0.252),0.2222222222222222,0.22549019607843138,0.22875816993464052,0.22549019607843138,0.22549019607843138,0.22549019607843138,0.22549019607843138,0.22549019607843138,0.22549019607843138,0.22549019607843138,0.22549019607843138,0.22549019607843138,0.22549019607843138,0.22549019607843138,0.22549019607843138,0.22549019607843138,0.22875816993464052,0.22549019607843138,0.22875816993464052,0.22875816993464052,0.23202614379084968,0.21895424836601307,0.23202614379084968,0.22549019607843138,0.2222222222222222,0.22549019607843138,0.22549019607843138,0.23529411764705882,0.20915032679738563,0.21895424836601307,0.24509803921568626,0.22875816993464052,0.22549019607843138,0.238562091503268,0.24183006535947713,0.22875816993464052,0.2777777777777778,0.24509803921568626,0.21568627450980393,0.19934640522875818,0.19281045751633988,0.238562091503268,0.27450980392156865,0.22875816993464052,0.22875816993464052,0.22875816993464052,0.23202614379084968,0.21895424836601307,0.23202614379084968,0.23202614379084968,0.22875816993464052,0.24509803921568626,0.238562091503268,0.23529411764705882,0.22549019607843138,0.22875816993464052,0.22875816993464052,0.22875816993464052,0.22875816993464052,0.22875816993464052,0.22875816993464052,0.22875816993464052,0.22875816993464052,0.22875816993464052,0.23202614379084968,0.2222222222222222,0.22875816993464052,0.24509803921568626,0.24836601307189543,0.22549019607843138,0.2647058823529412,0.21241830065359477,0.25163398692810457,0.23529411764705882,0.27450980392156865,0.23202614379084968,0.24183006535947713,0.238562091503268,0.23529411764705882,0.21241830065359477,0.30392156862745096,0.2549019607843137,0.23202614379084968,0.24836601307189543,0.25163398692810457,0.25163398692810457,0.2581699346405229,0.22875816993464052,0.2549019607843137,0.238562091503268,0.2679738562091503,0.22875816993464052,0.24183006535947713,0.24836601307189543,0.24836601307189543,0.23529411764705882,0.25163398692810457,0.25163398692810457,0.25163398692810457,0.25163398692810457,0.25163398692810457,0.25163398692810457,0.25163398692810457,0.25163398692810457,0.2549019607843137,0.2777777777777778,0.2549019607843137,0.25163398692810457,0.24509803921568626,0.24836601307189543,0.3006535947712418,0.27124183006535946,0.26143790849673204,0.2647058823529412,0.27124183006535946,0.25163398692810457,0.25163398692810457,0.238562091503268,0.2581699346405229,0.25163398692810457,0.2875816993464052,0.3006535947712418,0.2679738562091503,0.2973856209150327,0.28104575163398693,0.2973856209150327,0.2875816993464052,0.29411764705882354,0.2973856209150327,0.29411764705882354,0.28104575163398693,0.2973856209150327,0.2973856209150327,0.28431372549019607,0.29411764705882354,0.3006535947712418,0.29411764705882354,0.2908496732026144,0.29411764705882354,0.29411764705882354,0.29411764705882354,0.29411764705882354,0.29411764705882354,0.29411764705882354,0.29411764705882354,0.29411764705882354,0.2973856209150327,0.29411764705882354,0.29411764705882354,0.29411764705882354,0.29411764705882354,0.29411764705882354,0.29411764705882354,0.29411764705882354,0.2973856209150327,0.29411764705882354,0.30718954248366015,0.2908496732026144,0.2908496732026144,0.2518600731697291
High School Biology (Avg: 0.251),0.1774193548387097,0.1870967741935484,0.17419354838709677,0.1774193548387097,0.17419354838709677,0.1774193548387097,0.1774193548387097,0.1774193548387097,0.1774193548387097,0.1774193548387097,0.1774193548387097,0.1774193548387097,0.1774193548387097,0.1774193548387097,0.1774193548387097,0.17419354838709677,0.1774193548387097,0.18064516129032257,0.1774193548387097,0.1774193548387097,0.1774193548387097,0.1774193548387097,0.17419354838709677,0.18387096774193548,0.17096774193548386,0.18064516129032257,0.1774193548387097,0.17419354838709677,0.1967741935483871,0.18387096774193548,0.1935483870967742,0.1967741935483871,0.16774193548387098,0.18387096774193548,0.1935483870967742,0.2129032258064516,0.2032258064516129,0.20967741935483872,0.20967741935483872,0.2129032258064516,0.25161290322580643,0.25161290322580643,0.23225806451612904,0.25161290322580643,0.23225806451612904,0.24516129032258063,0.23870967741935484,0.25161290322580643,0.25483870967741934,0.25483870967741934,0.25161290322580643,0.23548387096774193,0.26129032258064516,0.26129032258064516,0.25161290322580643,0.25483870967741934,0.25483870967741934,0.25483870967741934,0.25483870967741934,0.25483870967741934,0.25483870967741934,0.25483870967741934,0.25483870967741934,0.25483870967741934,0.25483870967741934,0.25806451612903225,0.24516129032258063,0.22258064516129034,0.27419354838709675,0.25483870967741934,0.2870967741935484,0.23225806451612904,0.2709677419354839,0.23548387096774193,0.26129032258064516,0.2870967741935484,0.25483870967741934,0.26129032258064516,0.26129032258064516,0.29354838709677417,0.267741935483871,0.25806451612903225,0.25806451612903225,0.24838709677419354,0.23225806451612904,0.2645161290322581,0.24838709677419354,0.2903225806451613,0.24838709677419354,0.25161290322580643,0.24193548387096775,0.24838709677419354,0.23870967741935484,0.25483870967741934,0.25161290322580643,0.25483870967741934,0.25161290322580643,0.25161290322580643,0.25161290322580643,0.25161290322580643,0.25161290322580643,0.25161290322580643,0.25161290322580643,0.25161290322580643,0.25161290322580643,0.267741935483871,0.25161290322580643,0.25483870967741934,0.27741935483870966,0.2806451612903226,0.3064516129032258,0.24193548387096775,0.2709677419354839,0.27741935483870966,0.2838709677419355,0.2129032258064516,0.25161290322580643,0.3064516129032258,0.2838709677419355,0.31290322580645163,0.31290322580645163,0.29354838709677417,0.2967741935483871,0.2838709677419355,0.2967741935483871,0.25806451612903225,0.27741935483870966,0.2967741935483871,0.3064516129032258,0.3032258064516129,0.3161290322580645,0.3225806451612903,0.3096774193548387,0.3161290322580645,0.3161290322580645,0.3064516129032258,0.3161290322580645,0.3161290322580645,0.3161290322580645,0.3161290322580645,0.3161290322580645,0.3161290322580645,0.3161290322580645,0.3161290322580645,0.3161290322580645,0.3161290322580645,0.3032258064516129,0.3161290322580645,0.3161290322580645,0.3161290322580645,0.3161290322580645,0.3161290322580645,0.3161290322580645,0.3161290322580645,0.3096774193548387,0.3161290322580645,0.31290322580645163,0.3161290322580645,0.3161290322580645,0.2513897342260093
Moral Scenarios (Avg: 0.251),0.23798882681564246,0.23798882681564246,0.23798882681564246,0.23798882681564246,0.23798882681564246,0.23798882681564246,0.23798882681564246,0.23798882681564246,0.23798882681564246,0.23798882681564246,0.23798882681564246,0.23798882681564246,0.23798882681564246,0.23798882681564246,0.23798882681564246,0.24022346368715083,0.23798882681564246,0.23798882681564246,0.23798882681564246,0.23798882681564246,0.23798882681564246,0.23798882681564246,0.23798882681564246,0.23798882681564246,0.23687150837988827,0.23798882681564246,0.23798882681564246,0.23798882681564246,0.2424581005586592,0.23910614525139665,0.23798882681564246,0.23798882681564246,0.23798882681564246,0.23798882681564246,0.23798882681564246,0.2424581005586592,0.2446927374301676,0.2424581005586592,0.2346368715083799,0.23910614525139665,0.2424581005586592,0.2424581005586592,0.22905027932960895,0.23910614525139665,0.27039106145251396,0.2424581005586592,0.24692737430167597,0.2424581005586592,0.2424581005586592,0.2424581005586592,0.2424581005586592,0.23798882681564246,0.2424581005586592,0.23687150837988827,0.2424581005586592,0.2424581005586592,0.2424581005586592,0.2424581005586592,0.2424581005586592,0.2424581005586592,0.2424581005586592,0.2424581005586592,0.2424581005586592,0.2424581005586592,0.2424581005586592,0.2424581005586592,0.2581005586592179,0.24581005586592178,0.24581005586592178,0.25139664804469275,0.2435754189944134,0.24804469273743016,0.23910614525139665,0.24692737430167597,0.27262569832402234,0.24134078212290502,0.23798882681564246,0.24692737430167597,0.24804469273743016,0.2681564245810056,0.24134078212290502,0.24692737430167597,0.23128491620111732,0.24692737430167597,0.2737430167597765,0.2424581005586592,0.24692737430167597,0.2424581005586592,0.24581005586592178,0.24692737430167597,0.24692737430167597,0.24692737430167597,0.24692737430167597,0.2446927374301676,0.24692737430167597,0.24692737430167597,0.24692737430167597,0.24692737430167597,0.24692737430167597,0.24692737430167597,0.24692737430167597,0.24692737430167597,0.24692737430167597,0.24692737430167597,0.24692737430167597,0.24692737430167597,0.24692737430167597,0.24692737430167597,0.24692737430167597,0.24804469273743016,0.2737430167597765,0.28156424581005585,0.23910614525139665,0.23910614525139665,0.2681564245810056,0.24692737430167597,0.2558659217877095,0.2424581005586592,0.25251396648044694,0.27262569832402234,0.27262569832402234,0.26927374301675977,0.2547486033519553,0.2659217877094972,0.2670391061452514,0.27262569832402234,0.24692737430167597,0.27262569832402234,0.27262569832402234,0.27262569832402234,0.27262569832402234,0.24581005586592178,0.27150837988826815,0.27262569832402234,0.27262569832402234,0.27262569832402234,0.27262569832402234,0.27262569832402234,0.27262569832402234,0.27262569832402234,0.27262569832402234,0.27262569832402234,0.27262569832402234,0.27262569832402234,0.27262569832402234,0.27262569832402234,0.27150837988826815,0.27262569832402234,0.27262569832402234,0.27262569832402234,0.27262569832402234,0.27262569832402234,0.27262569832402234,0.27262569832402234,0.27150837988826815,0.27262569832402234,0.27262569832402234,0.27262569832402234,0.27262569832402234,0.2506939320473631
High School Us History (Avg: 0.250),0.24509803921568626,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.24509803921568626,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25980392156862747,0.25,0.25,0.25,0.29901960784313725,0.23529411764705882,0.25,0.23529411764705882,0.24509803921568626,0.25,0.25,0.24019607843137256,0.23039215686274508,0.23529411764705882,0.27450980392156865,0.2549019607843137,0.23529411764705882,0.23529411764705882,0.25,0.2647058823529412,0.24019607843137256,0.23039215686274508,0.25980392156862747,0.23529411764705882,0.23529411764705882,0.23529411764705882,0.23529411764705882,0.2549019607843137,0.23529411764705882,0.25,0.23529411764705882,0.23529411764705882,0.23529411764705882,0.23529411764705882,0.23529411764705882,0.23529411764705882,0.23529411764705882,0.23529411764705882,0.23529411764705882,0.23529411764705882,0.23529411764705882,0.23529411764705882,0.21568627450980393,0.20588235294117646,0.2549019607843137,0.24509803921568626,0.24019607843137256,0.25980392156862747,0.23039215686274508,0.2647058823529412,0.2549019607843137,0.3284313725490196,0.23039215686274508,0.25,0.25980392156862747,0.23529411764705882,0.24509803921568626,0.2647058823529412,0.24019607843137256,0.25,0.2647058823529412,0.23039215686274508,0.25,0.23529411764705882,0.2696078431372549,0.2647058823529412,0.25980392156862747,0.2696078431372549,0.25980392156862747,0.25980392156862747,0.25980392156862747,0.25980392156862747,0.25980392156862747,0.25980392156862747,0.25980392156862747,0.25980392156862747,0.25980392156862747,0.25980392156862747,0.25980392156862747,0.25980392156862747,0.2549019607843137,0.2696078431372549,0.25980392156862747,0.25980392156862747,0.23039215686274508,0.22549019607843138,0.22549019607843138,0.2647058823529412,0.22058823529411764,0.24019607843137256,0.2696078431372549,0.2549019607843137,0.2549019607843137,0.2549019607843137,0.25,0.25980392156862747,0.24019607843137256,0.24019607843137256,0.2549019607843137,0.24509803921568626,0.25980392156862747,0.2549019607843137,0.2647058823529412,0.2549019607843137,0.2647058823529412,0.25980392156862747,0.2549019607843137,0.25,0.2549019607843137,0.2549019607843137,0.2549019607843137,0.25980392156862747,0.2549019607843137,0.2549019607843137,0.2549019607843137,0.2549019607843137,0.2549019607843137,0.2549019607843137,0.2549019607843137,0.2549019607843137,0.2549019607843137,0.2549019607843137,0.2549019607843137,0.2549019607843137,0.2549019607843137,0.2549019607843137,0.2549019607843137,0.2549019607843137,0.2549019607843137,0.2549019607843137,0.2549019607843137,0.2549019607843137,0.2549019607843137,0.2549019607843137,0.2549019607843137,0.2502158095942779
Medical Genetics (Avg: 0.250),0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.28,0.3,0.3,0.29,0.3,0.29,0.31,0.31,0.29,0.3,0.29,0.3,0.25,0.21,0.29,0.34,0.28,0.28,0.3,0.27,0.25,0.31,0.3,0.3,0.24,0.31,0.23,0.27,0.24,0.28,0.26,0.22,0.22,0.23,0.26,0.25,0.22,0.25,0.33,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.24,0.28,0.24,0.24,0.24,0.23,0.25,0.24,0.2,0.28,0.24,0.17,0.21,0.22,0.2,0.15,0.3,0.25,0.16,0.28,0.2,0.26,0.22,0.2,0.22,0.23,0.19,0.2,0.2,0.19,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.18,0.2,0.2,0.2,0.3,0.24,0.21,0.26,0.26,0.18,0.26,0.3,0.23,0.3,0.23,0.26,0.25,0.26,0.22,0.18,0.22,0.2,0.27,0.24,0.24,0.26,0.23,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.25,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.24,0.25,0.23,0.250125786163522
Elementary Mathematics (Avg: 0.250),0.21428571428571427,0.21957671957671956,0.20634920634920634,0.20899470899470898,0.21164021164021163,0.20899470899470898,0.20899470899470898,0.20899470899470898,0.20899470899470898,0.20899470899470898,0.20899470899470898,0.20899470899470898,0.20899470899470898,0.20899470899470898,0.20899470899470898,0.21428571428571427,0.21428571428571427,0.20899470899470898,0.20899470899470898,0.20899470899470898,0.21164021164021163,0.21164021164021163,0.2222222222222222,0.21693121693121692,0.21428571428571427,0.21957671957671956,0.21428571428571427,0.2222222222222222,0.21957671957671956,0.22486772486772486,0.23015873015873015,0.21164021164021163,0.21428571428571427,0.21693121693121692,0.23015873015873015,0.19047619047619047,0.23015873015873015,0.21428571428571427,0.20899470899470898,0.23809523809523808,0.2619047619047619,0.23544973544973544,0.25132275132275134,0.24338624338624337,0.2328042328042328,0.25132275132275134,0.24867724867724866,0.2619047619047619,0.25925925925925924,0.25925925925925924,0.25396825396825395,0.2751322751322751,0.2566137566137566,0.25925925925925924,0.2566137566137566,0.2566137566137566,0.2566137566137566,0.2566137566137566,0.2566137566137566,0.2566137566137566,0.25396825396825395,0.2566137566137566,0.2566137566137566,0.2566137566137566,0.2566137566137566,0.25925925925925924,0.24074074074074073,0.23544973544973544,0.24603174603174602,0.25396825396825395,0.2671957671957672,0.2566137566137566,0.2724867724867725,0.2619047619047619,0.24603174603174602,0.2751322751322751,0.2566137566137566,0.26455026455026454,0.2619047619047619,0.24338624338624337,0.22486772486772486,0.2962962962962963,0.291005291005291,0.25132275132275134,0.2830687830687831,0.2566137566137566,0.25925925925925924,0.2804232804232804,0.2619047619047619,0.2671957671957672,0.25132275132275134,0.24074074074074073,0.2671957671957672,0.26455026455026454,0.2751322751322751,0.2566137566137566,0.2671957671957672,0.2671957671957672,0.2671957671957672,0.2671957671957672,0.2671957671957672,0.2671957671957672,0.2671957671957672,0.2671957671957672,0.2698412698412698,0.29365079365079366,0.26455026455026454,0.2671957671957672,0.25132275132275134,0.25396825396825395,0.2619047619047619,0.24074074074074073,0.2566137566137566,0.2724867724867725,0.2962962962962963,0.2671957671957672,0.25396825396825395,0.2830687830687831,0.25132275132275134,0.25925925925925924,0.25925925925925924,0.2619047619047619,0.2671957671957672,0.2724867724867725,0.29365079365079366,0.2830687830687831,0.2751322751322751,0.2566137566137566,0.24867724867724866,0.2751322751322751,0.2566137566137566,0.24074074074074073,0.25925925925925924,0.26455026455026454,0.25925925925925924,0.2566137566137566,0.2671957671957672,0.2671957671957672,0.2671957671957672,0.2671957671957672,0.2671957671957672,0.2671957671957672,0.2671957671957672,0.2671957671957672,0.2671957671957672,0.2671957671957672,0.25396825396825395,0.2671957671957672,0.2671957671957672,0.2671957671957672,0.2671957671957672,0.2698412698412698,0.26455026455026454,0.2671957671957672,0.2698412698412698,0.2698412698412698,0.2619047619047619,0.26455026455026454,0.2698412698412698,0.25000831919070915
Professional Accounting (Avg: 0.250),0.23049645390070922,0.23404255319148937,0.2375886524822695,0.23404255319148937,0.23049645390070922,0.23404255319148937,0.23404255319148937,0.23404255319148937,0.23404255319148937,0.23404255319148937,0.23404255319148937,0.23404255319148937,0.23404255319148937,0.23404255319148937,0.23404255319148937,0.24468085106382978,0.23404255319148937,0.23404255319148937,0.2375886524822695,0.23404255319148937,0.23404255319148937,0.2375886524822695,0.25886524822695034,0.24113475177304963,0.23049645390070922,0.2375886524822695,0.23404255319148937,0.23404255319148937,0.26595744680851063,0.22695035460992907,0.2375886524822695,0.2907801418439716,0.2553191489361702,0.24822695035460993,0.24822695035460993,0.2624113475177305,0.2624113475177305,0.23404255319148937,0.24113475177304963,0.2695035460992908,0.23049645390070922,0.24822695035460993,0.2553191489361702,0.25177304964539005,0.24822695035460993,0.2553191489361702,0.2553191489361702,0.25177304964539005,0.2765957446808511,0.2553191489361702,0.2553191489361702,0.24113475177304963,0.25886524822695034,0.24113475177304963,0.2553191489361702,0.2553191489361702,0.2553191489361702,0.25886524822695034,0.2553191489361702,0.2553191489361702,0.2553191489361702,0.2553191489361702,0.2553191489361702,0.2553191489361702,0.2553191489361702,0.24822695035460993,0.24113475177304963,0.29432624113475175,0.25886524822695034,0.25886524822695034,0.25177304964539005,0.26595744680851063,0.3191489361702128,0.24822695035460993,0.2375886524822695,0.24113475177304963,0.2765957446808511,0.26595744680851063,0.25886524822695034,0.2375886524822695,0.2553191489361702,0.2553191489361702,0.2375886524822695,0.23404255319148937,0.2553191489361702,0.25886524822695034,0.2624113475177305,0.2624113475177305,0.2695035460992908,0.28368794326241137,0.24822695035460993,0.24468085106382978,0.2624113475177305,0.2695035460992908,0.26595744680851063,0.26595744680851063,0.2695035460992908,0.2695035460992908,0.2695035460992908,0.2695035460992908,0.2695035460992908,0.2695035460992908,0.2695035460992908,0.2695035460992908,0.26595744680851063,0.26595744680851063,0.2730496453900709,0.2695035460992908,0.23049645390070922,0.2730496453900709,0.20212765957446807,0.25886524822695034,0.26595744680851063,0.2375886524822695,0.2765957446808511,0.25886524822695034,0.26595744680851063,0.2730496453900709,0.24822695035460993,0.25177304964539005,0.2624113475177305,0.2375886524822695,0.25177304964539005,0.2553191489361702,0.24822695035460993,0.23049645390070922,0.24113475177304963,0.24822695035460993,0.2553191489361702,0.22695035460992907,0.24468085106382978,0.23049645390070922,0.24822695035460993,0.24113475177304963,0.24113475177304963,0.24113475177304963,0.2375886524822695,0.24113475177304963,0.24113475177304963,0.24113475177304963,0.24113475177304963,0.24113475177304963,0.24113475177304963,0.24113475177304963,0.24113475177304963,0.24113475177304963,0.24468085106382978,0.24113475177304963,0.24113475177304963,0.24113475177304963,0.24113475177304963,0.24113475177304963,0.24113475177304963,0.24113475177304963,0.2375886524822695,0.24113475177304963,0.2375886524822695,0.2375886524822695,0.2375886524822695,0.24983273116552923
