,30k,35k,40k,45k,50k,52k,55k,57k,60k,62k,65k,67k,70k,72k,75k,105k,110k,115k,120k,125k,130k,132k,135k,137k,140k,142k,145k,147k,150k,180k,185k,190k,195k,200k,202k,205k,207k,210k,212k,215k,217k,220k,222k,225k,255k,260k,262k,265k,270k,272k,275k,280k,282k,285k,287k,290k,292k,295k,297k,300k,340k,345k,350k,355k,357k,360k,365k,370k,372k,375k,380k,382k,385k,410k,412k,415k,420k,422k,425k,430k,432k,435k,440k,442k,445k,447k,450k,455k,482k,485k,490k,492k,495k,500k,502k,505k,510k,512k,515k,517k,520k,525k,527k,530k,545k,552k,557k,560k,565k,567k,570k,575k,580k,585k,587k,590k,595k,600k,602k,605k,627k,630k,632k,635k,640k,642k,645k,650k,652k,655k,660k,662k,665k,667k,670k,675k,677k,AVG
"High School Statistics Stderr (Base: 0.025, +11.4%)",25.382414390523543,18.156218833912135,37.08103001950666,13.296665678128258,1.1808112296299205,-2.4541610745938125,1.1808112296299205,1.1808112296299205,11.513939751442056,2.3322092994987402,-1.211279101010429,32.93343931812799,37.08103001950666,1.1808112296299205,12.41602482458924,0.0,22.349071964081293,2.3322092994987402,16.614326302136625,2.3322092994987402,1.1808112296299205,35.58153613666015,13.296665678128244,37.08103001950666,1.1808112296299205,32.25091233648766,-1.2112791010104147,-1.2112791010104147,30.726921936301565,37.08103001950666,37.08103001950666,6.662357163537108,24.217004686933777,7.680186777486868,12.41602482458924,27.015108355206753,5.619421437886852,37.08103001950666,-2.4541610745938125,36.13465329137006,1.1808112296299205,12.41602482458924,1.1808112296299205,0.0,1.1808112296299205,36.81552322363871,6.662357163537136,37.08103001950666,37.08103001950666,-2.4541610745938263,-1.2112791010104147,12.41602482458924,20.331367519237546,13.296665678128313,12.41602482458924,2.3322092994987402,1.1808112296299205,1.1808112296299205,-2.4541610745938263,12.41602482458924,14.99557339503356,2.7937534433258907e-14,32.25091233648769,1.1808112296299205,1.1808112296299205,1.1808112296299205,13.296665678128244,36.81552322363874,-1.2112791010104147,-1.2112791010104147,19.624223095204616,-2.4541610745938263,16.614326302136583,1.1808112296299205,12.41602482458924,29.88359364892741,0.0,13.296665678128244,2.7937534433258907e-14,25.94182997644247,-5.039728648764692,2.3322092994987402,-2.4541610745938263,1.1808112296299205,1.1808112296299205,2.7937534433258907e-14,3.455176270166132,2.7937534433258907e-14,37.08103001950666,9.643307209206712,-1.211279101010429,1.1808112296299205,12.41602482458924,-1.2112791010104147,0.0,2.3322092994987402,-1.2112791010104147,-1.211279101010429,7.68018677748705,9.643307209206698,-1.2112791010104147,5.61942143788688,-1.2112791010104147,25.94182997644247,35.962417332715276,12.416024824589252,0.0,9.643307209206727,2.332209299498782,4.190630164988836e-14,24.80754415067666,37.00438090750057,11.513939751442056,1.1808112296299205,7.6801867774869095,-1.2112791010104147,12.41602482458924,33.25520227525657,14.15635859707876,37.08103001950666,2.3322092994987402,-1.2112791010104147,1.1808112296299205,-1.2112791010104147,12.41602482458924,10.58988569646932,-2.4541610745938125,-1.2112791010104147,12.41602482458924,0.0,35.15176176127064,12.41602482458924,36.442945732664825,1.1808112296299205,12.41602482458924,22.988009253618387,34.67262611589506,11.398524828971855
"High School Macroeconomics (Base: 0.215, +11.0%)",11.9047619047619,8.333333333333329,70.23809523809523,-7.142857142857142,1.1904761904761862,-5.952380952380957,2.3809523809523725,2.3809523809523725,30.952380952380942,0.0,2.3809523809523725,51.19047619047619,69.04761904761904,5.952380952380944,0.0,-7.142857142857142,24.999999999999986,-3.571428571428571,20.23809523809524,5.952380952380944,2.3809523809523725,26.190476190476176,0.0,67.85714285714285,3.571428571428571,40.47619047619046,-5.952380952380957,-5.952380952380957,40.47619047619046,69.04761904761904,69.04761904761904,13.095238095238088,17.857142857142843,-11.904761904761914,-1.1904761904761991,44.047619047619044,-2.3809523809523854,69.04761904761904,-9.523809523809527,64.28571428571429,3.571428571428571,-1.1904761904761991,2.3809523809523725,-8.333333333333343,2.3809523809523725,65.47619047619048,2.3809523809523725,69.04761904761904,69.04761904761904,-7.142857142857142,-5.952380952380957,-1.1904761904761991,16.666666666666657,24.999999999999986,-1.1904761904761991,0.0,-8.333333333333343,-1.1904761904761991,-5.952380952380957,-1.1904761904761991,-17.857142857142858,3.571428571428571,20.23809523809524,2.3809523809523725,2.3809523809523725,3.571428571428571,-1.1904761904761991,60.7142857142857,-5.952380952380957,-5.952380952380957,0.0,-9.523809523809527,-4.761904761904771,2.3809523809523725,-1.1904761904761991,69.04761904761904,1.1904761904761862,-1.1904761904761991,-1.1904761904761991,17.857142857142843,-5.952380952380957,1.1904761904761862,-10.714285714285714,2.3809523809523725,3.571428571428571,8.333333333333329,1.1904761904761862,2.3809523809523725,67.85714285714285,8.333333333333329,13.095238095238088,2.3809523809523725,-1.1904761904761991,-5.952380952380957,-5.952380952380957,2.3809523809523725,-2.3809523809523854,9.523809523809515,15.476190476190471,-17.857142857142858,-5.952380952380957,-2.3809523809523854,-5.952380952380957,38.09523809523809,26.190476190476176,-2.3809523809523854,-8.333333333333343,-2.3809523809523854,-10.714285714285714,-1.1904761904761991,7.142857142857142,66.66666666666666,-1.1904761904761991,-13.095238095238098,2.3809523809523725,-5.952380952380957,-1.1904761904761991,17.857142857142843,-3.571428571428571,52.38095238095237,3.571428571428571,-5.952380952380957,2.3809523809523725,-5.952380952380957,-1.1904761904761991,-2.3809523809523854,-5.952380952380957,-5.952380952380957,2.3809523809523725,-3.571428571428571,50.0,-1.1904761904761991,63.095238095238074,2.3809523809523725,-1.1904761904761991,3.571428571428571,60.7142857142857,11.035801181786576
"High School Biology Stderr (Base: 0.022, +10.7%)",17.592674603309682,12.308454607735793,20.856523252153632,3.3364931722924824,-1.4161009502264514,-1.416100950226499,12.792551748923733,13.268373385728108,11.81597447807471,14.195602128789659,11.31500009587303,13.736023381438805,20.856523252153632,7.56011738857203,12.792551748923605,-4.755668434265855e-14,11.315000095873078,15.95509875328485,19.47579542228808,12.792551748923733,13.268373385728108,13.736023381438853,13.268373385728061,20.856523252153632,13.736023381438823,16.37571519270717,-0.7019858554646754,-0.7019858554646754,16.788797288539257,20.856523252153632,20.856523252153632,14.195602128789675,11.81597447807471,13.736023381438853,12.792551748923605,20.17984273860118,3.3364931722925455,20.856523252153632,3.3364931722925615,20.521574598728765,13.736023381438823,12.792551748923605,13.268373385728108,0.6901103024071409,13.268373385728108,16.78879728853929,9.759938477060672,20.856523252153632,20.856523252153632,-0.7019858554646754,-0.7019858554646754,12.792551748923605,10.287103594878621,2.691561510181011,13.268373385728061,13.736023381438853,12.792551748923703,-0.7019858554646754,3.9706629903579795,12.792551748923605,10.287103594878543,13.736023381438823,15.955098753284819,13.268373385728108,13.268373385728108,13.268373385728108,12.308454607735793,17.98362167320933,0.0,-0.7019858554646754,11.315000095873204,-0.7019858554646913,8.678533400332364,13.268373385728108,12.792551748923605,19.113358302015342,5.20749223770682,13.268373385728061,12.792551748923733,16.37571519270717,13.268373385728108,13.736023381438823,4.594266716303676,13.268373385728108,13.268373385728108,12.308454607735873,0.6901103024071885,13.736023381438823,21.18474494423439,10.287103594878575,12.308454607735873,13.268373385728108,12.792551748923605,0.0,-1.5852228114219514e-14,12.792551748923733,-1.4161009502264197,0.6901103024071885,6.403523373413803,14.195602128789787,-0.7019858554646754,10.805416248332257,-0.7019858554646754,11.31500009587311,18.74389452068383,14.6472066918755,-1.4161009502263722,9.759938477060672,2.691561510181011,14.6472066918755,16.37571519270717,21.18474494423439,12.308454607735793,0.6901103024072361,12.308454607735841,-0.7019858554646754,12.792551748923605,12.308454607735857,13.268373385728061,20.179842738601167,13.736023381438823,-0.7019858554646754,13.268373385728108,-0.7019858554646754,12.792551748923605,11.815974478074724,-0.7019858554646754,-0.7019858554646754,12.308454607735793,-0.7019858554646595,14.195602128789627,13.268373385728061,19.113358302015296,13.268373385728108,12.792551748923605,9.223792716550552,19.831269639239004,10.744202029095389
"Management Stderr (Base: 0.038, +10.7%)",17.1558372258011,9.663776110663134,27.725195205159416,0.0,0.0,-2.247478009232154,14.389542005645842,14.389542005645842,14.389542005645842,15.809173668938428,6.089122726056638,21.85923519624751,27.725195205159416,-2.247478009232154,4.161764590536659,0.0,24.721912892464573,2.1340910226335392,4.161764590536659,9.663776110663134,14.389542005645842,24.72191289246461,4.161764590536659,25.55757994781875,14.389542005645842,20.781767225511317,0.0,0.0,18.432021813568923,27.725195205159416,27.725195205159416,15.809173668938428,12.894189572429493,9.663776110663134,4.161764590536659,24.721912892464573,-1.8453631431240554e-14,27.725195205159416,-2.247478009232154,27.725195205159416,14.389542005645842,4.161764590536659,14.389542005645842,2.1340910226335392,14.389542005645842,21.85923519624749,0.0,27.725195205159416,27.725195205159416,-2.247478009232154,0.0,4.161764590536659,-3.690726286248111e-14,24.72191289246461,2.1340910226335392,11.32006496020871,-1.8453631431240554e-14,9.663776110663134,2.1340910226335392,4.161764590536659,6.08912272605662,14.389542005645842,17.1558372258011,14.389542005645842,14.389542005645842,12.894189572429509,4.161764590536659,27.05821834762666,2.1340910226335392,0.0,6.089122726056601,2.1340910226335392,2.1340910226335392,14.389542005645842,4.161764590536659,25.55757994781875,7.921540127675112,4.161764590536659,14.389542005645842,12.894189572429548,12.894189572429548,15.809173668938428,6.089122726056638,14.389542005645842,14.389542005645842,14.389542005645842,19.63998282428848,14.389542005645842,27.725195205159416,9.663776110663134,9.663776110663134,14.389542005645842,4.161764590536659,0.0,0.0,14.389542005645842,0.0,17.1558372258011,12.894189572429548,-2.247478009232135,0.0,4.161764590536659,0.0,12.894189572429548,21.85923519624753,6.089122726056601,2.1340910226335392,6.08912272605662,4.161764590536659,15.809173668938428,19.63998282428848,27.725195205159416,4.161764590536659,2.1340910226335392,12.894189572429548,0.0,4.161764590536659,12.894189572429509,9.663776110663134,23.827837473378004,14.389542005645842,0.0,14.389542005645842,0.0,4.161764590536659,11.32006496020871,0.0,2.1340910226335392,2.1340910226335392,0.0,23.827837473378022,4.161764590536659,24.721912892464573,14.389542005645842,4.161764590536659,11.32006496020871,20.78176722551141,10.650976074703658
"Anatomy Stderr (Base: 0.034, +10.4%)",9.478100757432466,19.179009744318716,9.478100757432466,11.746466285394234,-1.5760561282330463,4.376939285195824,11.746466285394256,11.746466285394256,9.478100757432466,13.841995766061748,8.275742267769033,9.478100757432466,8.275742267769076,19.179009744318737,21.35597524338351,0.0,9.478100757432466,16.681384353055492,11.746466285394256,8.275742267769012,11.746466285394256,4.376939285195845,21.35597524338351,8.275742267769076,11.746466285394256,2.9739596385239335,0.0,0.0,-1.5760561282330876,8.275742267769076,8.275742267769076,8.275742267769033,8.275742267769033,17.550762729051957,21.35597524338351,16.681384353055492,8.275742267769076,8.275742267769076,4.376939285195824,9.478100757432466,11.746466285394256,21.35597524338351,11.746466285394256,8.275742267769076,11.746466285394256,7.025910201901454,18.38304546912747,8.275742267769076,8.275742267769076,2.9739596385239127,0.0,21.35597524338351,7.025910201901475,14.827934517061397,22.013412079462647,21.35597524338351,20.664825031987036,-2.0678073177523734e-14,-1.576056128233067,21.35597524338351,19.93937862709884,12.815214963553343,7.025910201901454,11.746466285394256,11.746466285394256,10.63453348751478,21.35597524338351,7.025910201901454,-1.5760561282330463,0.0,21.35597524338351,-6.6969746178905085,7.025910201901454,11.746466285394256,21.35597524338351,10.634533487514739,14.827934517061397,20.664825031987036,9.478100757432466,18.383045469127453,12.815214963553343,12.815214963553343,7.025910201901454,11.746466285394256,11.746466285394256,10.63453348751478,7.025910201901454,11.746466285394256,9.478100757432466,7.025910201901454,10.63453348751478,11.746466285394256,21.35597524338351,0.0,0.0,11.746466285394256,0.0,8.275742267768992,8.275742267769076,16.681384353055492,0.0,20.664825031987036,0.0,7.025910201901454,14.827934517061397,18.38304546912747,1.5157847108249727,19.93937862709884,2.9739596385239335,11.746466285394256,9.478100757432466,9.478100757432466,19.939378627098865,2.9739596385239127,14.827934517061397,0.0,21.35597524338351,4.376939285195762,18.38304546912747,2.973959638523892,14.827934517061397,0.0,11.746466285394256,0.0,21.35597524338351,12.815214963553364,0.0,0.0,20.664825031987036,0.0,9.478100757432466,22.013412079462626,7.025910201901454,11.746466285394256,21.35597524338351,11.746466285394256,11.746466285394256,10.399433842656439
"High School Geography Stderr (Base: 0.027, +10.4%)",0.0,16.748229074843554,25.321671998073203,4.256476037669573,2.184723865219023,2.184723865218985,8.086698735185063,8.086698735185063,7.166517983403513,8.086698735185063,11.534590791522577,21.03121043800083,25.321671998073203,15.358679302629843,13.890640536230512,0.0,16.748229074843525,13.890640536230473,15.358679302629897,6.221866925536574,8.086698735185063,16.063085387465968,13.890640536230512,24.908380095389862,8.086698735185063,18.062061250634006,0.0,0.0,13.890640536230512,25.321671998073203,25.321671998073203,5.2520866911834965,8.08669873518505,10.706440026214626,13.890640536230512,23.57513938691738,8.983029015975248,25.321671998073203,-1.1370516363250487,25.71966365677898,8.086698735185063,13.890640536230512,8.086698735185063,3.234287627612747,8.086698735185063,26.10249993873059,11.53459079152264,25.321671998073203,25.321671998073203,0.0,0.0,13.890640536230512,6.221866925536574,16.063085387465943,13.890640536230512,11.534590791522577,3.2342876276127726,3.234287627612747,3.234287627612721,13.890640536230512,13.890640536230512,8.086698735185063,24.035278123226178,8.086698735185063,8.086698735185063,7.166517983403538,13.890640536230512,26.10249993873061,2.184723865219036,0.0,16.063085387465968,-7.313917422337024,-1.1370516363250487,8.086698735185063,13.890640536230512,18.6913746610541,8.983029015975337,14.634655730623338,6.221866925536574,17.414447568469775,3.234287627612721,8.086698735185063,0.0,8.086698735185063,8.086698735185063,8.086698735185063,6.221866925536586,8.086698735185063,25.321671998073203,9.85609262469681,9.856092624696798,8.086698735185063,13.890640536230512,0.0,0.0,8.98302901597535,0.0,4.256476037669598,12.341035806288527,8.983029015975273,0.0,14.634655730623326,0.0,16.748229074843525,20.472339459870398,13.126239273963092,1.106932225659572,9.85609262469681,4.256476037669586,10.70644002621464,6.221866925536625,25.321671998073203,13.890640536230512,-2.305274341139297,0.0,0.0,13.890640536230512,10.70644002621464,13.126239273963117,24.908380095389862,8.98302901597535,0.0,8.086698735185063,0.0,13.890640536230512,12.34103580628849,0.0,1.106932225659572,13.890640536230512,0.0,11.534590791522604,13.890640536230512,23.099042372915417,8.086698735185063,13.890640536230512,6.221866925536574,21.031210438000805,10.3767855497796
"College Medicine (Base: 0.220, +10.3%)",36.842105263157904,10.52631578947368,55.263157894736835,13.157894736842099,-7.894736842105258,0.0,-5.26315789473684,-5.26315789473684,5.26315789473684,-7.894736842105258,0.0,39.47368421052632,52.63157894736842,0.0,15.789473684210517,-5.26315789473684,13.157894736842099,-7.894736842105258,-13.15789473684211,-10.52631578947368,-5.26315789473684,26.315789473684198,15.789473684210517,52.63157894736842,-5.26315789473684,-5.26315789473684,-5.26315789473684,-5.26315789473684,42.10526315789474,52.63157894736842,52.63157894736842,-7.894736842105258,15.789473684210517,-2.63157894736842,13.157894736842099,31.578947368421062,23.684210526315777,52.63157894736842,-2.63157894736842,52.63157894736842,-2.63157894736842,13.157894736842099,-5.26315789473684,2.63157894736842,-5.26315789473684,47.36842105263158,5.26315789473684,52.63157894736842,52.63157894736842,-5.26315789473684,-5.26315789473684,13.157894736842099,10.52631578947368,39.47368421052632,13.157894736842099,10.52631578947368,10.52631578947368,-7.894736842105258,0.0,13.157894736842099,13.157894736842099,-5.26315789473684,50.0,-5.26315789473684,-5.26315789473684,-5.26315789473684,21.05263157894736,42.10526315789474,-7.894736842105258,-5.26315789473684,21.05263157894736,0.0,-2.63157894736842,-5.26315789473684,13.157894736842099,36.842105263157904,5.26315789473684,13.157894736842099,-2.63157894736842,26.315789473684198,2.63157894736842,-2.63157894736842,-13.15789473684211,-5.26315789473684,-5.26315789473684,-5.26315789473684,-5.26315789473684,-5.26315789473684,42.10526315789474,21.05263157894736,-2.63157894736842,-5.26315789473684,13.157894736842099,-5.26315789473684,-5.26315789473684,-7.894736842105258,-5.26315789473684,-18.421052631578952,5.26315789473684,2.63157894736842,-5.26315789473684,13.157894736842099,-5.26315789473684,36.842105263157904,34.21052631578948,13.157894736842099,-7.894736842105258,7.894736842105258,-5.26315789473684,2.63157894736842,7.894736842105258,50.0,7.894736842105258,10.52631578947368,2.63157894736842,-5.26315789473684,13.157894736842099,5.26315789473684,7.894736842105258,52.63157894736842,-7.894736842105258,-5.26315789473684,-5.26315789473684,-5.26315789473684,13.157894736842099,-2.63157894736842,-5.26315789473684,-5.26315789473684,13.157894736842099,-5.26315789473684,42.10526315789474,15.789473684210517,42.10526315789474,-5.26315789473684,13.157894736842099,34.21052631578948,36.842105263157904,10.334229734921244
"Logical Fallacies (Base: 0.227, +9.2%)",2.7027027027026995,29.729729729729744,5.4054054054054115,5.4054054054054115,-2.7027027027026995,5.4054054054054115,8.10810810810811,8.10810810810811,8.10810810810811,5.4054054054054115,-2.7027027027026995,0.0,2.7027027027026995,24.32432432432432,32.43243243243243,-2.7027027027026995,2.7027027027026995,0.0,29.729729729729744,10.81081081081081,8.10810810810811,-8.10810810810811,35.135135135135144,2.7027027027026995,8.10810810810811,-5.405405405405399,-2.7027027027026995,-2.7027027027026995,0.0,2.7027027027026995,2.7027027027026995,0.0,-21.62162162162162,-2.7027027027026995,32.43243243243243,24.32432432432432,0.0,2.7027027027026995,-2.7027027027026995,8.10810810810811,8.10810810810811,32.43243243243243,8.10810810810811,-8.10810810810811,8.10810810810811,2.7027027027026995,18.91891891891892,2.7027027027026995,2.7027027027026995,-2.7027027027026995,-2.7027027027026995,29.729729729729744,-10.81081081081081,-5.405405405405399,32.43243243243243,18.91891891891892,21.62162162162163,-2.7027027027026995,0.0,32.43243243243243,40.54054054054054,10.81081081081081,10.81081081081081,8.10810810810811,8.10810810810811,8.10810810810811,32.43243243243243,2.7027027027026995,-2.7027027027026995,-2.7027027027026995,13.513513513513523,-2.7027027027026995,8.10810810810811,8.10810810810811,32.43243243243243,-2.7027027027026995,8.10810810810811,32.43243243243243,8.10810810810811,16.21621621621621,24.32432432432432,-5.405405405405399,5.4054054054054115,8.10810810810811,8.10810810810811,5.4054054054054115,0.0,8.10810810810811,0.0,32.43243243243243,8.10810810810811,8.10810810810811,32.43243243243243,-2.7027027027026995,-2.7027027027026995,13.513513513513523,-2.7027027027026995,-13.513513513513509,10.81081081081081,35.135135135135144,-2.7027027027026995,32.43243243243243,-2.7027027027026995,16.21621621621621,0.0,32.43243243243243,0.0,35.135135135135144,-2.7027027027026995,18.91891891891892,-2.7027027027026995,0.0,32.43243243243243,8.10810810810811,-2.7027027027026995,-2.7027027027026995,32.43243243243243,-8.10810810810811,10.81081081081081,13.513513513513523,10.81081081081081,-2.7027027027026995,8.10810810810811,-2.7027027027026995,32.43243243243243,18.91891891891892,-2.7027027027026995,-5.405405405405399,35.135135135135144,-2.7027027027026995,-2.7027027027026995,37.83783783783785,10.81081081081081,8.10810810810811,32.43243243243243,8.10810810810811,13.513513513513523,9.173406983625965
"Astronomy Stderr (Base: 0.032, +8.2%)",2.6716838002468886,14.48894660188481,21.802419898323766,1.358855121398848,-1.4067846156963426,0.0,1.35885512139887,0.0,1.35885512139887,2.6716838002468886,3.9402300775375885,20.56653898400104,21.802419898323766,21.197937656405518,18.506450465125905,1.35885512139887,19.90779868020203,7.495579161054352,13.592366849412862,0.0,0.0,7.4955791610543745,17.76284455465432,20.566538984001063,0.0,8.601817842565076,-1.4067846156963426,-1.4067846156963426,7.4955791610543745,21.802419898323766,21.802419898323766,-7.558088983176073,2.6716838002468886,19.90779868020203,18.506450465125905,15.353593844765886,9.670642241145286,21.802419898323766,1.358855121398848,21.802419898323745,0.0,18.506450465125905,0.0,7.495579161054352,0.0,25.310673834907426,18.50645046512588,21.802419898323766,21.802419898323766,-1.4067846156963426,-1.4067846156963426,18.506450465125905,7.4955791610543745,-1.4067846156963095,17.76284455465432,0.0,9.670642241145243,0.0,3.94023007753761,17.76284455465432,12.663092227359199,0.0,17.762844554654293,0.0,0.0,0.0,18.506450465125905,21.19793765640554,-1.4067846156963426,-1.4067846156963426,19.90779868020203,0.0,8.601817842565076,0.0,18.506450465125905,16.989896763355098,7.495579161054352,17.76284455465432,0.0,16.18702149178992,2.6716838002468886,-1.4067846156963755,-9.240277716709052,0.0,0.0,3.940230077537544,2.6716838002468886,0.0,21.19793765640554,9.670642241145265,1.35885512139887,0.0,18.506450465125905,-1.4067846156963426,-1.4067846156963426,-2.8635811295900213,-1.4067846156963426,-1.4067846156963755,16.18702149178992,17.762844554654293,-1.4067846156963426,18.506450465125905,-1.4067846156963426,11.700306737920963,16.989896763355116,16.18702149178992,-2.86358112959001,18.506450465125905,-2.8635811295900435,-1.4067846156963426,7.4955791610543745,21.19793765640554,18.506450465125905,8.601817842565099,1.3588551213988922,-1.4067846156963426,18.506450465125905,3.94023007753761,19.90779868020203,19.907798680202053,0.0,-1.4067846156963426,0.0,-1.4067846156963426,18.506450465125905,-2.8635811295900213,-1.4067846156963426,-1.4067846156963426,18.506450465125905,-1.4067846156963426,18.506450465125926,18.506450465125905,21.19793765640554,0.0,18.506450465125905,1.35885512139887,19.22126352886636,8.213238011659973
"International Law (Base: 0.240, +7.6%)",-17.24137931034483,55.17241379310344,-41.37931034482759,34.482758620689644,-3.4482758620689653,10.344827586206897,0.0,3.4482758620689653,-3.4482758620689653,0.0,3.4482758620689653,-31.03448275862069,-41.37931034482759,13.79310344827585,55.17241379310344,0.0,-17.24137931034483,6.89655172413792,41.37931034482757,0.0,3.4482758620689653,17.24137931034483,58.620689655172406,-41.37931034482759,3.4482758620689653,-6.896551724137931,0.0,0.0,-13.793103448275861,-41.37931034482759,-41.37931034482759,17.24137931034483,-13.793103448275861,31.03448275862069,55.17241379310344,0.0,55.17241379310344,-41.37931034482759,-6.896551724137931,-44.827586206896555,3.4482758620689653,55.17241379310344,3.4482758620689653,10.344827586206897,3.4482758620689653,-24.137931034482758,62.06896551724137,-41.37931034482759,-41.37931034482759,0.0,0.0,55.17241379310344,37.93103448275862,-3.4482758620689653,48.27586206896551,34.482758620689644,13.79310344827585,0.0,6.89655172413792,55.17241379310344,55.17241379310344,6.89655172413792,-6.896551724137931,3.4482758620689653,0.0,6.89655172413792,55.17241379310344,-27.586206896551722,0.0,0.0,37.93103448275862,6.89655172413792,24.137931034482758,3.4482758620689653,55.17241379310344,-10.344827586206897,-13.793103448275861,55.17241379310344,6.89655172413792,0.0,-24.137931034482758,6.89655172413792,0.0,3.4482758620689653,3.4482758620689653,3.4482758620689653,0.0,3.4482758620689653,-37.93103448275862,10.344827586206897,-6.896551724137931,3.4482758620689653,55.17241379310344,0.0,-3.4482758620689653,-3.4482758620689653,3.4482758620689653,0.0,-10.344827586206897,68.9655172413793,0.0,44.827586206896555,0.0,10.344827586206897,-31.03448275862069,55.17241379310344,0.0,55.17241379310344,-6.896551724137931,10.344827586206897,-13.793103448275861,-44.827586206896555,51.724137931034484,41.37931034482757,24.137931034482758,0.0,55.17241379310344,0.0,37.93103448275862,-41.37931034482759,0.0,0.0,3.4482758620689653,0.0,55.17241379310344,0.0,0.0,0.0,58.620689655172406,-6.896551724137931,-20.689655172413794,41.37931034482757,-24.137931034482758,3.4482758620689653,55.17241379310344,-10.344827586206897,-34.48275862068966,7.601308834633775
"Moral Disputes (Base: 0.234, +7.4%)",-8.641975308641971,25.925925925925934,-8.641975308641971,20.987654320987666,6.172839506172837,3.703703703703702,6.172839506172837,4.9382716049382696,9.876543209876552,8.641975308641971,4.9382716049382696,-6.172839506172837,-8.641975308641971,14.81481481481482,24.69135802469136,6.172839506172837,11.111111111111107,2.4691358024691348,13.58024691358024,6.172839506172837,4.9382716049382696,16.049382716049376,23.456790123456802,-11.111111111111107,4.9382716049382696,12.345679012345686,6.172839506172837,6.172839506172837,-7.407407407407404,-8.641975308641971,-8.641975308641971,3.703703703703702,-1.2345679012345674,1.2345679012345674,24.69135802469136,2.4691358024691348,40.74074074074075,-8.641975308641971,9.876543209876552,-6.172839506172837,6.172839506172837,24.69135802469136,4.9382716049382696,20.987654320987666,4.9382716049382696,11.111111111111107,16.049382716049376,-8.641975308641971,-8.641975308641971,2.4691358024691348,6.172839506172837,24.69135802469136,2.4691358024691348,6.172839506172837,25.925925925925934,-6.172839506172837,9.876543209876552,7.407407407407415,2.4691358024691348,24.69135802469136,24.69135802469136,8.641975308641971,-3.703703703703702,4.9382716049382696,6.172839506172837,6.172839506172837,24.69135802469136,-7.407407407407404,4.9382716049382696,6.172839506172837,19.75308641975309,6.172839506172837,7.407407407407415,4.9382716049382696,24.69135802469136,-8.641975308641971,3.703703703703702,22.222222222222225,4.9382716049382696,-7.407407407407404,4.9382716049382696,4.9382716049382696,-6.172839506172837,4.9382716049382696,4.9382716049382696,2.4691358024691348,4.9382716049382696,4.9382716049382696,-8.641975308641971,13.58024691358024,6.172839506172837,4.9382716049382696,24.69135802469136,6.172839506172837,9.876543209876552,-6.172839506172837,6.172839506172837,-3.703703703703702,3.703703703703702,22.222222222222225,6.172839506172837,22.222222222222225,6.172839506172837,4.9382716049382696,2.4691358024691348,22.222222222222225,2.4691358024691348,19.75308641975309,0.0,3.703703703703702,9.876543209876552,-7.407407407407404,23.456790123456802,4.9382716049382696,18.51851851851851,6.172839506172837,24.69135802469136,13.58024691358024,14.81481481481482,-3.703703703703702,4.9382716049382696,6.172839506172837,4.9382716049382696,6.172839506172837,24.69135802469136,11.111111111111107,6.172839506172837,6.172839506172837,25.925925925925934,4.9382716049382696,0.0,24.69135802469136,-7.407407407407404,4.9382716049382696,24.69135802469136,16.049382716049376,-18.51851851851852,7.4434531855456445
