run_type,checkpoint_type,step,ppl,mmlu_overall,mmlu_humanities,mmlu_stem,mmlu_social_sciences,mmlu_other
clean_restart,best,382000,1399.03,0.2338,0.24336,0.21281,0.22099,0.2533
clean_restart,best,385000,1398.56,0.23978,0.2559,0.24358,0.22392,0.22723
clean_restart,step,410000,,0.24655,0.24506,0.23882,0.23432,0.26875
clean_restart,best,412000,1398.15,0.25509,0.2712,0.26261,0.23822,0.23978
clean_restart,step,415000,,0.26008,0.24357,0.26546,0.29802,0.24203
clean_restart,step,420000,,0.238,0.24315,0.24072,0.21547,0.24976
clean_restart,best,422000,1398.18,0.25452,0.27014,0.26292,0.23692,0.23978
clean_restart,best,425000,1398.32,0.24783,0.24633,0.24263,0.23367,0.26939
clean_restart,best,430000,1397.99,0.25758,0.25356,0.27498,0.25902,0.24461
clean_restart,best,432000,1398.16,0.23715,0.23762,0.23248,0.22457,0.25362
clean_restart,step,435000,,0.24598,0.24378,0.24041,0.23269,0.2681
clean_restart,best,440000,1398.04,0.23586,0.24315,0.22391,0.21969,0.25298
clean_restart,best,442000,1398.01,0.24655,0.24506,0.23882,0.23432,0.26875
clean_restart,best,445000,1398.12,0.24662,0.24506,0.23882,0.23464,0.26875
clean_restart,best,447000,1397.81,0.24769,0.24293,0.24136,0.23757,0.27132
clean_restart,step,450000,,0.23458,0.24527,0.21884,0.22164,0.24718
clean_restart,best,455000,1397.76,0.2464,0.24506,0.23819,0.23432,0.26875
clean_restart,best,482000,139.71,0.26841,0.2423,0.28608,0.31069,0.24815
clean_restart,step,485000,,0.24726,0.2593,0.23533,0.22717,0.26102
clean_restart,step,490000,,0.24697,0.24655,0.23755,0.23919,0.26489
clean_restart,best,492000,1397.36,0.24655,0.24506,0.23882,0.23432,0.26875
clean_restart,step,495000,,0.25509,0.2712,0.26261,0.23789,0.2401
clean_restart,step,500000,,0.2296,0.2423,0.21281,0.21709,0.23978
clean_restart,best,502000,1397.33,0.22938,0.24187,0.21281,0.21742,0.23914
clean_restart,step,505000,,0.24712,0.24485,0.24136,0.23822,0.26521
clean_restart,best,510000,1397.19,0.23031,0.24251,0.21376,0.21839,0.24042
clean_restart,best,512000,1397.06,0.23202,0.24145,0.20679,0.22359,0.25169
clean_restart,best,515000,1396.89,0.24669,0.25547,0.24453,0.23952,0.24268
clean_restart,best,517000,1397.17,0.2526,0.27311,0.25595,0.23367,0.23688
clean_restart,step,520000,,0.22945,0.24208,0.2125,0.21709,0.23978
clean_restart,best,525000,1396.87,0.25018,0.26738,0.24897,0.23594,0.23946
clean_restart,best,527000,1396.72,0.22945,0.24208,0.2125,0.21709,0.23978
clean_restart,best,530000,1396.54,0.24619,0.24421,0.24167,0.25187,0.24815
clean_restart,best,545000,1396.51,0.26015,0.23953,0.27942,0.27722,0.25491
clean_restart,best,552000,1396.32,0.25566,0.27078,0.26514,0.24147,0.23721
clean_restart,best,557000,1396.43,0.22739,0.24527,0.21028,0.21287,0.23206
clean_restart,step,560000,,0.25053,0.26652,0.25531,0.23399,0.23785
clean_restart,step,565000,,0.23294,0.24357,0.22042,0.22164,0.24075
clean_restart,best,567000,1396.48,0.24747,0.2491,0.24326,0.23269,0.26392
clean_restart,step,570000,,0.25303,0.24315,0.26641,0.24667,0.2607
clean_restart,best,575000,1396.23,0.26805,0.24081,0.28513,0.31102,0.24944
clean_restart,step,580000,,0.25438,0.27014,0.26229,0.23822,0.23849
clean_restart,step,585000,,0.23736,0.24867,0.22962,0.21547,0.24976
clean_restart,best,587000,139.63,0.25046,0.25632,0.24421,0.23497,0.26328
clean_restart,best,590000,1395.97,0.22945,0.24187,0.2125,0.21742,0.23978
clean_restart,step,595000,,0.25531,0.27141,0.26324,0.23789,0.2401
clean_restart,best,600000,1396.21,0.26463,0.25292,0.27307,0.26129,0.27712
clean_restart,best,602000,139.61,0.25402,0.26674,0.26388,0.23887,0.23978
clean_restart,best,605000,1395.87,0.26983,0.24421,0.28227,0.30549,0.2607
clean_restart,best,627000,1395.72,0.24754,0.24591,0.24136,0.23594,0.26778
clean_restart,step,630000,,0.22945,0.24208,0.2125,0.21709,0.23978
clean_restart,best,632000,1395.75,0.24655,0.24506,0.23882,0.23432,0.26875
clean_restart,step,635000,,0.22945,0.24208,0.2125,0.21709,0.23978
clean_restart,step,640000,,0.25509,0.2712,0.26261,0.23789,0.2401
clean_restart,best,642000,1395.87,0.24548,0.24867,0.23787,0.23529,0.25845
clean_restart,step,645000,,0.22896,0.24102,0.21154,0.21677,0.24042
clean_restart,best,650000,139.56,0.22945,0.24145,0.21281,0.21742,0.2401
clean_restart,best,652000,1395.92,0.25538,0.27248,0.26102,0.23822,0.24075
clean_restart,step,655000,,0.22924,0.24251,0.2144,0.21709,0.23624
clean_restart,best,660000,1395.79,0.2652,0.24888,0.27307,0.28697,0.26038
clean_restart,best,662000,1395.59,0.25452,0.26971,0.26292,0.23952,0.23785
clean_restart,best,665000,1395.32,0.26599,0.2423,0.27846,0.30517,0.2504
clean_restart,best,667000,1395.72,0.24662,0.24506,0.23914,0.23432,0.26875
clean_restart,step,670000,,0.25509,0.2712,0.26261,0.23789,0.2401
clean_restart,step,675000,,0.24662,0.25611,0.24643,0.23692,0.24203
clean_restart,best,677000,1395.74,0.26606,0.24548,0.27561,0.29997,0.25394
green_run,step,25000,,0.26869,0.24251,0.28513,0.30939,0.25137
green_run,step,30000,,0.23138,0.24208,0.21694,0.21937,0.24171
green_run,step,35000,,0.23394,0.24336,0.22011,0.22392,0.24364
green_run,step,40000,,0.23074,0.24251,0.22042,0.21709,0.23688
green_run,step,45000,,0.23985,0.24548,0.22138,0.24829,0.24171
green_run,best,47000,1403.68,0.25103,0.24548,0.24643,0.26259,0.25266
green_run,best,50000,1402.25,0.23451,0.2423,0.21598,0.23302,0.243
green_run,best,52000,1401.82,0.25509,0.2712,0.26261,0.23789,0.2401
green_run,best,55000,1400.39,0.23031,0.24315,0.21535,0.21644,0.23978
green_run,best,57000,1399.48,0.24655,0.24506,0.23882,0.23432,0.26875
green_run,best,60000,139.97,0.24826,0.25292,0.23882,0.23692,0.26199
green_run,best,62000,1397.83,0.26898,0.24506,0.28259,0.30419,0.25652
green_run,best,65000,1396.75,0.26734,0.24357,0.2772,0.30582,0.25523
green_run,best,67000,1395.45,0.25068,0.26546,0.24833,0.23367,0.24751
green_run,best,70000,1395.45,0.26919,0.24336,0.28576,0.31167,0.24944
green_run,step,90000,,0.25701,0.24038,0.26641,0.26747,0.26231
green_run,step,95000,,0.25509,0.2712,0.26261,0.23789,0.2401
green_run,step,100000,,0.26314,0.23741,0.28608,0.29867,0.24364
green_run,step,105000,,0.25616,0.23953,0.26736,0.28762,0.23882
green_run,step,110000,,0.25409,0.26865,0.26134,0.23757,0.24107
green_run,best,115000,1387.04,0.24669,0.24633,0.23945,0.23562,0.26553
green_run,best,117000,1386.65,0.25965,0.24527,0.27561,0.27917,0.2459
green_run,best,120000,1386.59,0.25723,0.25207,0.268,0.27624,0.23528
green_run,best,122000,138.69,0.2526,0.24421,0.25563,0.24862,0.26617
green_run,best,125000,1386.15,0.23109,0.24272,0.21789,0.21742,0.24042
green_run,best,127000,1385.05,0.22945,0.24208,0.2125,0.21709,0.23978
green_run,best,130000,1384.86,0.23579,0.2423,0.22042,0.22522,0.25201
green_run,best,132000,1385.16,0.25538,0.2712,0.26292,0.23789,0.24107
green_run,best,135000,1385.29,0.25623,0.23889,0.27085,0.28827,0.23592
green_run,best,137000,1384.71,0.26891,0.24166,0.28608,0.31069,0.25137
green_run,step,160000,,0.25509,0.2712,0.26261,0.23789,0.2401
green_run,step,165000,,0.25623,0.27524,0.25848,0.23822,0.243
green_run,step,170000,,0.25751,0.26121,0.26673,0.26032,0.23978
green_run,step,175000,,0.26065,0.24421,0.26895,0.29087,0.24718
green_run,step,180000,,0.24519,0.26567,0.24548,0.22652,0.23238
green_run,best,182000,1382.36,0.26214,0.244,0.2661,0.28599,0.26199
green_run,step,185000,,0.22945,0.24208,0.2125,0.21709,0.23978
green_run,best,187000,1382.42,0.25887,0.26121,0.25785,0.24017,0.27486
green_run,best,190000,1381.52,0.26898,0.24166,0.28608,0.31102,0.25137
green_run,best,192000,1381.66,0.26357,0.2457,0.27434,0.29087,0.25266
green_run,best,195000,1381.87,0.26926,0.24208,0.28671,0.31199,0.2504
green_run,best,197000,1381.35,0.24655,0.24506,0.23882,0.23432,0.26875
green_run,best,200000,1381.24,0.26898,0.24166,0.28608,0.31069,0.25169
green_run,best,202000,1381.92,0.24405,0.26079,0.24453,0.22749,0.23463
green_run,best,205000,1381.36,0.22953,0.24336,0.21376,0.21482,0.23914
green_run,best,207000,1380.39,0.22931,0.24208,0.2125,0.21677,0.23946
green_run,step,230000,,0.23031,0.2423,0.21535,0.21709,0.24042
green_run,best,235000,1379.53,0.22945,0.24208,0.2125,0.21709,0.23978
green_run,best,240000,1379.59,0.22945,0.24208,0.2125,0.21709,0.23978
green_run,step,245000,,0.23601,0.24463,0.22709,0.21969,0.24815
green_run,best,247000,137.95,0.25324,0.27078,0.25912,0.23497,0.23882
green_run,step,250000,,0.26485,0.25058,0.27751,0.28664,0.25201
green_run,best,252000,1379.55,0.24099,0.24017,0.23438,0.22749,0.26231
green_run,step,255000,,0.24655,0.2457,0.2385,0.23399,0.26843
green_run,best,257000,1379.68,0.22924,0.23996,0.21154,0.21904,0.24107
green_run,step,260000,,0.26905,0.24208,0.28608,0.31069,0.25137
green_run,best,262000,1379.21,0.24591,0.24421,0.23787,0.23334,0.26907
green_run,best,265000,1379.47,0.26834,0.24166,0.28513,0.31004,0.2504
green_run,best,267000,137.97,0.25459,0.27056,0.2607,0.23757,0.24107
green_run,best,270000,1379.33,0.26877,0.24166,0.28608,0.31069,0.25072
green_run,step,275000,,0.25979,0.24803,0.26863,0.29314,0.2356
green_run,best,277000,1379.66,0.24961,0.25016,0.25151,0.23432,0.26199
green_run,best,280000,1380.43,0.26891,0.24166,0.28608,0.31069,0.25137
green_run,best,282000,138.05,0.25438,0.27205,0.25595,0.22814,0.25201
green_run,best,290000,1380.61,0.26834,0.24378,0.28164,0.31069,0.25008
green_run,best,295000,1380.56,0.26798,0.24336,0.28608,0.30452,0.25072
green_run,step,320000,,0.26805,0.24102,0.27846,0.31037,0.25652
green_run,step,325000,,0.23309,0.2406,0.2163,0.21937,0.25233
green_run,step,330000,,0.22938,0.24208,0.21281,0.21644,0.23978
green_run,step,335000,,0.25523,0.27184,0.26292,0.23854,0.23882
green_run,step,340000,,0.22896,0.23974,0.21345,0.21709,0.2401
green_run,step,345000,,0.22974,0.24208,0.21313,0.21742,0.2401
green_run,best,350000,137.94,0.26891,0.24166,0.28608,0.31069,0.25137
green_run,best,352000,1379.58,0.24655,0.24506,0.23882,0.23432,0.26875
green_run,best,355000,1379.47,0.26485,0.25505,0.27751,0.29737,0.23463
green_run,best,357000,1378.94,0.24612,0.25632,0.25595,0.22424,0.24236
green_run,best,360000,1378.92,0.24662,0.24527,0.23882,0.23432,0.26875
green_run,best,362000,1378.74,0.23237,0.24463,0.22265,0.22034,0.2356
green_run,step,365000,,0.22974,0.24187,0.21408,0.21677,0.2401
green_run,best,367000,1379.08,0.25046,0.24485,0.25563,0.26779,0.23656
green_run,best,372000,1379.62,0.25509,0.2712,0.26261,0.23789,0.2401
green_run,best,377000,1379.22,0.2464,0.24591,0.23819,0.23432,0.26746
green_run,best,382000,137.96,0.25502,0.2712,0.26229,0.23789,0.2401
green_run,best,390000,1379.53,0.25061,0.25802,0.26292,0.23659,0.24075
green_run,step,395000,,0.24712,0.24378,0.24104,0.25317,0.25233
green_run,step,400000,,0.22953,0.24208,0.21281,0.21709,0.23978
green_run,best,402000,1379.55,0.24811,0.23571,0.2569,0.27137,0.23495
green_run,step,405000,,0.24448,0.25335,0.23565,0.24439,0.2401
green_run,best,410000,1379.29,0.24427,0.24442,0.23501,0.23074,0.26682
green_run,step,415000,,0.25296,0.25717,0.25975,0.26552,0.22723
green_run,step,420000,,0.24854,0.25462,0.2477,0.24244,0.24622
green_run,best,425000,1379.45,0.24249,0.24761,0.23248,0.22944,0.2578
green_run,step,430000,,0.23408,0.24591,0.22296,0.22197,0.23946
green_run,best,432000,1379.59,0.22945,0.24208,0.2125,0.21709,0.23978
green_run,best,435000,1378.95,0.24662,0.24527,0.23945,0.23367,0.26875
green_run,best,447000,1379.33,0.25046,0.25037,0.24643,0.23497,0.27004
green_run,best,450000,1379.63,0.26869,0.24145,0.28671,0.30939,0.25137
green_run,best,455000,1379.31,0.26905,0.24166,0.28735,0.31037,0.25105
green_run,best,457000,1379.68,0.25317,0.24123,0.24675,0.25544,0.27551
green_run,step,460000,,0.25374,0.24293,0.25753,0.25024,0.26971
green_run,best,462000,1379.06,0.2682,0.25186,0.28513,0.29477,0.24944
green_run,best,465000,1379.31,0.22945,0.24208,0.2125,0.21709,0.23978
green_run,best,467000,1379.34,0.24519,0.24612,0.23945,0.23269,0.26199
green_run,step,470000,,0.23002,0.24123,0.2144,0.21514,0.24364
green_run,step,475000,,0.26891,0.24166,0.28608,0.31069,0.25137
green_run,best,480000,137.95,0.24647,0.24506,0.2385,0.23432,0.26875
green_run,step,485000,,0.25474,0.26971,0.26229,0.23692,0.24203
green_run,step,490000,,0.23259,0.24676,0.22201,0.21417,0.2401
green_run,best,495000,1379.17,0.26791,0.2457,0.27751,0.30419,0.25587
green_run,best,497000,1379.67,0.26891,0.24166,0.28608,0.31069,0.25137
green_run,step,500000,,0.22974,0.24208,0.21345,0.21709,0.2401
green_run,step,505000,,0.24249,0.24145,0.23565,0.24017,0.2533
green_run,best,507000,1379.62,0.26869,0.24208,0.28164,0.31037,0.25459
green_run,best,510000,1379.22,0.24804,0.25547,0.22899,0.23074,0.27325
green_run,best,512000,1379.55,0.24612,0.24463,0.2385,0.23302,0.26907
green_run,best,517000,1379.27,0.22995,0.24208,0.21535,0.21709,0.23914
green_run,best,520000,137.93,0.24647,0.24506,0.23882,0.23399,0.26875
green_run,step,530000,,0.24847,0.23868,0.25056,0.23789,0.27164
green_run,best,532000,1379.35,0.26898,0.24166,0.28608,0.31069,0.25169
green_run,best,535000,1379.39,0.25417,0.23486,0.26451,0.28014,0.24718
green_run,step,540000,,0.22974,0.2423,0.21218,0.21709,0.24107
green_run,step,545000,,0.26983,0.24272,0.28513,0.31264,0.25298
green_run,step,550000,,0.22917,0.24187,0.21376,0.21514,0.23946
green_run,best,552000,1379.71,0.25409,0.26844,0.25944,0.23952,0.24139
green_run,step,555000,,0.25538,0.27141,0.26356,0.23724,0.24075
green_run,step,560000,,0.25132,0.25547,0.25468,0.24049,0.25233
green_run,best,565000,1379.54,0.26905,0.24166,0.28639,0.31069,0.25169
green_run,step,570000,,0.24655,0.24506,0.23882,0.23399,0.26907
green_run,step,575000,,0.25509,0.2712,0.26261,0.23789,0.2401
green_run,best,577000,1377.68,0.25595,0.26546,0.26641,0.22554,0.26102
green_run,best,580000,1379.24,0.26542,0.25632,0.27688,0.28599,0.24718
green_run,best,582000,1379.96,0.22945,0.24208,0.2125,0.21709,0.23978
green_run,best,585000,1379.87,0.25509,0.2712,0.26261,0.23789,0.2401
green_run,best,587000,1379.96,0.25224,0.26121,0.25214,0.24504,0.2459
green_run,best,590000,1379.44,0.25452,0.27035,0.25944,0.23887,0.24107
green_run,best,592000,1379.22,0.24655,0.24506,0.23882,0.23432,0.26875
green_run,best,595000,1379.41,0.26891,0.24166,0.28608,0.31069,0.25137
green_run,best,600000,1379.65,0.25303,0.26908,0.25817,0.23789,0.23849
green_run,step,605000,,0.25509,0.2712,0.26261,0.23789,0.2401
green_run,best,610000,1379.92,0.26891,0.24166,0.28608,0.31069,0.25137
green_run,step,615000,,0.25531,0.25951,0.26546,0.26714,0.22691
green_run,step,620000,,0.23992,0.23974,0.22582,0.24472,0.24976
green_run,step,625000,,0.24455,0.24676,0.23248,0.23204,0.26585
green_run,step,630000,,0.24996,0.24825,0.2477,0.24114,0.2636
green_run,best,632000,1379.83,0.22988,0.24293,0.21345,0.21904,0.23753
green_run,step,635000,,0.25573,0.2508,0.26419,0.26097,0.24944
green_run,step,640000,,0.27033,0.24357,0.28957,0.31069,0.25137
green_run,step,645000,,0.24605,0.24485,0.23787,0.23399,0.2681
green_run,step,650000,,0.25039,0.25909,0.24707,0.25577,0.23528
green_run,best,655000,13.85,0.263,0.24421,0.27212,0.29217,0.2533
green_run,best,657000,1387.24,0.23501,0.2423,0.2236,0.23237,0.23817
green_run,best,660000,1387.48,0.25466,0.27056,0.26324,0.23757,0.23882
green_run,best,662000,1388.34,0.2464,0.24293,0.24897,0.22164,0.27358
green_run,best,665000,1388.57,0.22945,0.24208,0.2125,0.21709,0.23978
green_run,best,667000,1389.55,0.27019,0.24421,0.28576,0.31069,0.25362
green_run,best,670000,1389.46,0.26891,0.24166,0.28608,0.31069,0.25137
green_run,best,672000,1391.14,0.26905,0.24208,0.28671,0.31004,0.25137
green_run,best,675000,1390.44,0.22945,0.24208,0.2125,0.21709,0.23978
green_run,best,677000,1390.91,0.24576,0.24187,0.24263,0.23172,0.26875
